KDJStrategy_26_20_90,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
2017-07-19 16:00:00,ETHUSD,SHORT,100,ARCA,221.39,22.139
2017-07-19 17:00:00,ETHUSD,LONG,100,ARCA,218.79,21.879
2017-07-19 18:00:00,ETHUSD,SHORT,100,ARCA,213.31,21.331000000000003
2017-07-19 19:00:00,ETHUSD,LONG,100,ARCA,194.27,19.427000000000003
2017-07-19 20:00:00,ETHUSD,SHORT,100,ARCA,203.06,20.306
2017-07-19 21:00:00,ETHUSD,LONG,100,ARCA,196.64,19.664
2017-07-20 01:00:00,ETHUSD,SHORT,100,ARCA,208.02,20.802000000000003
2017-07-20 02:00:00,ETHUSD,LONG,100,ARCA,220.0,22.0
2017-07-20 03:00:00,ETHUSD,SHORT,100,ARCA,211.55,21.155
2017-07-20 04:00:00,ETHUSD,LONG,100,ARCA,207.82,20.782
2017-07-20 05:00:00,ETHUSD,SHORT,100,ARCA,211.6,21.16
2017-07-20 06:00:00,ETHUSD,LONG,100,ARCA,204.2,20.42
2017-07-20 07:00:00,ETHUSD,SHORT,100,ARCA,204.23,20.423000000000002
2017-07-20 08:00:00,ETHUSD,LONG,100,ARCA,207.33,20.733000000000004
2017-07-20 09:00:00,ETHUSD,SHORT,100,ARCA,207.3,20.730000000000004
2017-07-20 10:00:00,ETHUSD,LONG,100,ARCA,210.98,21.098
2017-07-20 11:00:00,ETHUSD,SHORT,100,ARCA,224.51,22.451
2017-07-20 12:00:00,ETHUSD,LONG,100,ARCA,225.8,22.580000000000002
2017-07-20 13:00:00,ETHUSD,SHORT,100,ARCA,233.04,23.304000000000002
2017-07-20 14:00:00,ETHUSD,LONG,100,ARCA,227.31,22.731
2017-07-20 15:00:00,ETHUSD,SHORT,100,ARCA,227.49,22.749000000000002
2017-07-20 16:00:00,ETHUSD,LONG,100,ARCA,226.19,22.619
2017-07-20 17:00:00,ETHUSD,SHORT,100,ARCA,224.04,22.404
2017-07-20 18:00:00,ETHUSD,LONG,100,ARCA,226.0,22.6
2017-07-20 19:00:00,ETHUSD,SHORT,100,ARCA,226.13,22.613
2017-07-20 20:00:00,ETHUSD,LONG,100,ARCA,229.66,22.966
2017-07-20 21:00:00,ETHUSD,SHORT,100,ARCA,227.83,22.783
2017-07-20 22:00:00,ETHUSD,LONG,100,ARCA,221.61,22.161
2017-07-20 23:00:00,ETHUSD,SHORT,100,ARCA,227.29,22.729
2017-07-21 00:00:00,ETHUSD,LONG,100,ARCA,219.0,21.900000000000002
2017-07-21 01:00:00,ETHUSD,SHORT,100,ARCA,226.99,22.699
2017-07-21 02:00:00,ETHUSD,LONG,100,ARCA,227.69,22.769000000000002
2017-07-21 03:00:00,ETHUSD,SHORT,100,ARCA,226.58,22.658
2017-07-21 04:00:00,ETHUSD,LONG,100,ARCA,227.28,22.728
2017-07-21 05:00:00,ETHUSD,SHORT,100,ARCA,231.93,23.193
2017-07-21 06:00:00,ETHUSD,LONG,100,ARCA,238.67,23.867
2017-07-21 07:00:00,ETHUSD,SHORT,100,ARCA,235.2,23.52
2017-07-21 08:00:00,ETHUSD,LONG,100,ARCA,228.33,22.833000000000002
2017-07-21 09:00:00,ETHUSD,SHORT,100,ARCA,233.42,23.342
2017-07-21 10:00:00,ETHUSD,LONG,100,ARCA,227.0,22.700000000000003
2017-07-21 11:00:00,ETHUSD,SHORT,100,ARCA,226.61,22.661
2017-07-21 12:00:00,ETHUSD,LONG,100,ARCA,226.52,22.652
2017-07-21 13:00:00,ETHUSD,SHORT,100,ARCA,225.75,22.575000000000003
2017-07-21 14:00:00,ETHUSD,LONG,100,ARCA,224.42,22.442
2017-07-21 15:00:00,ETHUSD,SHORT,100,ARCA,222.88,22.288
2017-07-21 16:00:00,ETHUSD,LONG,100,ARCA,220.42,22.042
2017-07-21 17:00:00,ETHUSD,SHORT,100,ARCA,219.04,21.904
2017-07-21 18:00:00,ETHUSD,LONG,100,ARCA,219.95,21.995
2017-07-21 19:00:00,ETHUSD,SHORT,100,ARCA,216.76,21.676000000000002
2017-07-21 20:00:00,ETHUSD,LONG,100,ARCA,211.34,21.134
2017-07-21 22:00:00,ETHUSD,SHORT,100,ARCA,219.65,21.965000000000003
2017-07-21 23:00:00,ETHUSD,LONG,100,ARCA,216.11,21.611000000000004
2017-07-22 00:00:00,ETHUSD,SHORT,100,ARCA,217.9,21.790000000000003
2017-07-22 01:00:00,ETHUSD,LONG,100,ARCA,223.65,22.365000000000002
2017-07-22 02:00:00,ETHUSD,SHORT,100,ARCA,223.08,22.308000000000003
2017-07-22 03:00:00,ETHUSD,LONG,100,ARCA,221.62,22.162000000000003
2017-07-22 04:00:00,ETHUSD,SHORT,100,ARCA,221.0,22.1
2017-07-22 05:00:00,ETHUSD,LONG,100,ARCA,224.35,22.435000000000002
2017-07-22 06:00:00,ETHUSD,SHORT,100,ARCA,222.5,22.25
2017-07-22 07:00:00,ETHUSD,LONG,100,ARCA,226.22,22.622
2017-07-22 08:00:00,ETHUSD,SHORT,100,ARCA,224.9,22.490000000000002
2017-07-22 09:00:00,ETHUSD,LONG,100,ARCA,226.49,22.649
2017-07-22 10:00:00,ETHUSD,SHORT,100,ARCA,230.23,23.023
2017-07-22 11:00:00,ETHUSD,LONG,100,ARCA,227.82,22.782
2017-07-22 12:00:00,ETHUSD,SHORT,100,ARCA,228.39,22.839
2017-07-22 13:00:00,ETHUSD,LONG,100,ARCA,224.75,22.475
2017-07-22 14:00:00,ETHUSD,SHORT,100,ARCA,226.09,22.609
2017-07-22 15:00:00,ETHUSD,LONG,100,ARCA,224.4,22.44
2017-07-22 16:00:00,ETHUSD,SHORT,100,ARCA,226.88,22.688000000000002
2017-07-22 17:00:00,ETHUSD,LONG,100,ARCA,226.51,22.651
2017-07-22 18:00:00,ETHUSD,SHORT,100,ARCA,225.57,22.557000000000002
2017-07-22 19:00:00,ETHUSD,LONG,100,ARCA,225.72,22.572000000000003
2017-07-22 20:00:00,ETHUSD,SHORT,100,ARCA,226.53,22.653000000000002
2017-07-22 21:00:00,ETHUSD,LONG,100,ARCA,234.64,23.464
2017-07-22 22:00:00,ETHUSD,SHORT,100,ARCA,234.49,23.449
2017-07-22 23:00:00,ETHUSD,LONG,100,ARCA,232.02,23.202
2017-07-23 00:00:00,ETHUSD,SHORT,100,ARCA,233.98,23.398
2017-07-23 01:00:00,ETHUSD,LONG,100,ARCA,234.03,23.403000000000002
2017-07-23 02:00:00,ETHUSD,SHORT,100,ARCA,231.62,23.162000000000003
2017-07-23 03:00:00,ETHUSD,LONG,100,ARCA,231.55,23.155
2017-07-23 04:00:00,ETHUSD,SHORT,100,ARCA,229.45,22.945
2017-07-23 05:00:00,ETHUSD,LONG,100,ARCA,228.21,22.821
2017-07-23 06:00:00,ETHUSD,SHORT,100,ARCA,226.88,22.688000000000002
2017-07-23 07:00:00,ETHUSD,LONG,100,ARCA,222.28,22.228
2017-07-23 08:00:00,ETHUSD,SHORT,100,ARCA,224.84,22.484
2017-07-23 09:00:00,ETHUSD,LONG,100,ARCA,224.87,22.487000000000002
2017-07-23 13:00:00,ETHUSD,SHORT,100,ARCA,227.6,22.76
2017-07-23 14:00:00,ETHUSD,LONG,100,ARCA,229.0,22.900000000000002
2017-07-23 15:00:00,ETHUSD,SHORT,100,ARCA,229.0,22.900000000000002
2017-07-23 16:00:00,ETHUSD,LONG,100,ARCA,229.0,22.900000000000002
2017-07-23 17:00:00,ETHUSD,SHORT,100,ARCA,231.08,23.108000000000004
2017-07-23 18:00:00,ETHUSD,LONG,100,ARCA,230.73,23.073
2017-07-23 19:00:00,ETHUSD,SHORT,100,ARCA,232.58,23.258000000000003
2017-07-23 20:00:00,ETHUSD,LONG,100,ARCA,231.56,23.156000000000002
2017-07-23 21:00:00,ETHUSD,SHORT,100,ARCA,231.92,23.192
2017-07-23 22:00:00,ETHUSD,LONG,100,ARCA,226.71,22.671000000000003
2017-07-23 23:00:00,ETHUSD,SHORT,100,ARCA,228.15,22.815
2017-07-24 00:00:00,ETHUSD,LONG,100,ARCA,229.74,22.974000000000004
2017-07-24 01:00:00,ETHUSD,SHORT,100,ARCA,230.27,23.027
2017-07-24 02:00:00,ETHUSD,LONG,100,ARCA,231.29,23.129
2017-07-24 03:00:00,ETHUSD,SHORT,100,ARCA,228.49,22.849000000000004
2017-07-24 04:00:00,ETHUSD,LONG,100,ARCA,225.0,22.5
2017-07-24 05:00:00,ETHUSD,SHORT,100,ARCA,224.51,22.451
2017-07-24 06:00:00,ETHUSD,LONG,100,ARCA,225.22,22.522000000000002
2017-07-24 07:00:00,ETHUSD,SHORT,100,ARCA,225.6,22.560000000000002
2017-07-24 08:00:00,ETHUSD,LONG,100,ARCA,226.0,22.6
2017-07-24 09:00:00,ETHUSD,SHORT,100,ARCA,227.23,22.723
2017-07-24 10:00:00,ETHUSD,LONG,100,ARCA,226.95,22.695
2017-07-24 11:00:00,ETHUSD,SHORT,100,ARCA,227.14,22.714
2017-07-24 12:00:00,ETHUSD,LONG,100,ARCA,226.69,22.669
2017-07-24 13:00:00,ETHUSD,SHORT,100,ARCA,228.87,22.887
2017-07-24 14:00:00,ETHUSD,LONG,100,ARCA,228.69,22.869
2017-07-24 15:00:00,ETHUSD,SHORT,100,ARCA,227.45,22.745
2017-07-24 16:00:00,ETHUSD,LONG,100,ARCA,227.5,22.75
2017-07-24 17:00:00,ETHUSD,SHORT,100,ARCA,225.15,22.515
2017-07-24 18:00:00,ETHUSD,LONG,100,ARCA,225.19,22.519000000000002
2017-07-24 19:00:00,ETHUSD,SHORT,100,ARCA,228.03,22.803
2017-07-24 20:00:00,ETHUSD,LONG,100,ARCA,226.71,22.671000000000003
2017-07-24 21:00:00,ETHUSD,SHORT,100,ARCA,225.75,22.575000000000003
2017-07-24 22:00:00,ETHUSD,LONG,100,ARCA,226.81,22.681
2017-07-24 23:00:00,ETHUSD,SHORT,100,ARCA,226.59,22.659000000000002
2017-07-25 00:00:00,ETHUSD,LONG,100,ARCA,225.5,22.55
2017-07-25 01:00:00,ETHUSD,SHORT,100,ARCA,225.2,22.52
2017-07-25 02:00:00,ETHUSD,LONG,100,ARCA,225.53,22.553
2017-07-26 00:00:00,ETHUSD,SHORT,100,ARCA,205.99,20.599000000000004
2017-07-26 01:00:00,ETHUSD,LONG,100,ARCA,205.09,20.509
2017-07-26 02:00:00,ETHUSD,SHORT,100,ARCA,198.47,19.847
2017-07-26 03:00:00,ETHUSD,LONG,100,ARCA,198.21,19.821
2017-07-26 04:00:00,ETHUSD,SHORT,100,ARCA,199.58,19.958000000000002
2017-07-26 05:00:00,ETHUSD,LONG,100,ARCA,194.4,19.44
2017-07-26 09:00:00,ETHUSD,SHORT,100,ARCA,198.81,19.881
2017-07-26 10:00:00,ETHUSD,LONG,100,ARCA,201.98,20.198
2017-07-26 11:00:00,ETHUSD,SHORT,100,ARCA,204.53,20.453000000000003
2017-07-26 12:00:00,ETHUSD,LONG,100,ARCA,203.55,20.355000000000004
2017-07-26 13:00:00,ETHUSD,SHORT,100,ARCA,199.67,19.967
2017-07-26 14:00:00,ETHUSD,LONG,100,ARCA,199.96,19.996000000000002
2017-07-26 15:00:00,ETHUSD,SHORT,100,ARCA,195.36,19.536
2017-07-26 16:00:00,ETHUSD,LONG,100,ARCA,195.44,19.544
2017-07-26 17:00:00,ETHUSD,SHORT,100,ARCA,197.73,19.773
2017-07-26 18:00:00,ETHUSD,LONG,100,ARCA,198.59,19.859
2017-07-26 19:00:00,ETHUSD,SHORT,100,ARCA,197.64,19.764
2017-07-26 20:00:00,ETHUSD,LONG,100,ARCA,200.6,20.060000000000002
2017-07-26 21:00:00,ETHUSD,SHORT,100,ARCA,196.81,19.681
2017-07-26 22:00:00,ETHUSD,LONG,100,ARCA,201.4,20.14
2017-07-26 23:00:00,ETHUSD,SHORT,100,ARCA,203.33,20.333000000000002
2017-07-27 00:00:00,ETHUSD,LONG,100,ARCA,203.29,20.329
2017-07-27 01:00:00,ETHUSD,SHORT,100,ARCA,203.56,20.356
2017-07-27 02:00:00,ETHUSD,LONG,100,ARCA,200.59,20.059
2017-07-27 03:00:00,ETHUSD,SHORT,100,ARCA,201.86,20.186000000000003
2017-07-27 04:00:00,ETHUSD,LONG,100,ARCA,203.0,20.3
2017-07-27 05:00:00,ETHUSD,SHORT,100,ARCA,202.36,20.236000000000004
2017-07-27 06:00:00,ETHUSD,LONG,100,ARCA,201.5,20.150000000000002
2017-07-27 07:00:00,ETHUSD,SHORT,100,ARCA,200.51,20.051000000000002
2017-07-27 08:00:00,ETHUSD,LONG,100,ARCA,201.44,20.144000000000002
2017-07-27 09:00:00,ETHUSD,SHORT,100,ARCA,203.99,20.399
2017-07-27 10:00:00,ETHUSD,LONG,100,ARCA,205.9,20.590000000000003
2017-07-27 11:00:00,ETHUSD,SHORT,100,ARCA,204.54,20.454
2017-07-27 12:00:00,ETHUSD,LONG,100,ARCA,203.56,20.356
2017-07-27 13:00:00,ETHUSD,SHORT,100,ARCA,204.41,20.441000000000003
2017-07-27 14:00:00,ETHUSD,LONG,100,ARCA,200.0,20.0
2017-07-27 15:00:00,ETHUSD,SHORT,100,ARCA,199.73,19.973
2017-07-27 16:00:00,ETHUSD,LONG,100,ARCA,200.62,20.062
2017-07-27 17:00:00,ETHUSD,SHORT,100,ARCA,201.03,20.103
2017-07-27 18:00:00,ETHUSD,LONG,100,ARCA,199.7,19.97
2017-07-27 19:00:00,ETHUSD,SHORT,100,ARCA,199.7,19.97
2017-07-27 20:00:00,ETHUSD,LONG,100,ARCA,198.92,19.892
2017-07-27 21:00:00,ETHUSD,SHORT,100,ARCA,204.0,20.400000000000002
2017-07-27 22:00:00,ETHUSD,LONG,100,ARCA,205.02,20.502000000000002
2017-07-27 23:00:00,ETHUSD,SHORT,100,ARCA,202.54,20.254
2017-07-28 00:00:00,ETHUSD,LONG,100,ARCA,203.25,20.325000000000003
2017-07-28 01:00:00,ETHUSD,SHORT,100,ARCA,202.86,20.286
2017-07-28 02:00:00,ETHUSD,LONG,100,ARCA,202.3,20.230000000000004
2017-07-28 03:00:00,ETHUSD,SHORT,100,ARCA,201.69,20.169
2017-07-28 04:00:00,ETHUSD,LONG,100,ARCA,201.36,20.136000000000003
2017-07-28 05:00:00,ETHUSD,SHORT,100,ARCA,202.69,20.269000000000002
2017-07-28 06:00:00,ETHUSD,LONG,100,ARCA,201.38,20.138
2017-07-28 07:00:00,ETHUSD,SHORT,100,ARCA,199.47,19.947000000000003
2017-07-28 08:00:00,ETHUSD,LONG,100,ARCA,199.41,19.941000000000003
2017-07-28 09:00:00,ETHUSD,SHORT,100,ARCA,199.11,19.911
2017-07-28 10:00:00,ETHUSD,LONG,100,ARCA,197.0,19.700000000000003
2017-07-28 13:00:00,ETHUSD,SHORT,100,ARCA,193.4,19.340000000000003
2017-07-28 14:00:00,ETHUSD,LONG,100,ARCA,196.68,19.668000000000003
2017-07-28 15:00:00,ETHUSD,SHORT,100,ARCA,194.5,19.450000000000003
2017-07-28 16:00:00,ETHUSD,LONG,100,ARCA,193.46,19.346000000000004
2017-07-28 17:00:00,ETHUSD,SHORT,100,ARCA,193.6,19.36
2017-07-28 18:00:00,ETHUSD,LONG,100,ARCA,192.98,19.298000000000002
2017-07-28 19:00:00,ETHUSD,SHORT,100,ARCA,194.03,19.403000000000002
2017-07-28 20:00:00,ETHUSD,LONG,100,ARCA,194.58,19.458000000000002
2017-07-28 21:00:00,ETHUSD,SHORT,100,ARCA,192.33,19.233000000000004
2017-07-28 22:00:00,ETHUSD,LONG,100,ARCA,191.3,19.130000000000003
2017-07-28 23:00:00,ETHUSD,SHORT,100,ARCA,191.2,19.12
2017-07-29 00:00:00,ETHUSD,LONG,100,ARCA,193.0,19.3
2017-07-29 01:00:00,ETHUSD,SHORT,100,ARCA,189.73,18.973
2017-07-29 02:00:00,ETHUSD,LONG,100,ARCA,189.15,18.915000000000003
2017-07-29 13:00:00,ETHUSD,SHORT,100,ARCA,181.42,18.142
2017-07-29 14:00:00,ETHUSD,LONG,100,ARCA,180.64,18.064
2017-07-29 15:00:00,ETHUSD,SHORT,100,ARCA,181.95,18.195
2017-07-29 16:00:00,ETHUSD,LONG,100,ARCA,182.59,18.259
2017-07-29 17:00:00,ETHUSD,SHORT,100,ARCA,187.12,18.712
2017-07-29 18:00:00,ETHUSD,LONG,100,ARCA,196.27,19.627000000000002
2017-07-29 19:00:00,ETHUSD,SHORT,100,ARCA,196.57,19.657
2017-07-29 20:00:00,ETHUSD,LONG,100,ARCA,197.84,19.784000000000002
2017-07-29 21:00:00,ETHUSD,SHORT,100,ARCA,199.34,19.934
2017-07-29 22:00:00,ETHUSD,LONG,100,ARCA,200.1,20.01
2017-07-29 23:00:00,ETHUSD,SHORT,100,ARCA,206.94,20.694000000000003
2017-07-30 00:00:00,ETHUSD,LONG,100,ARCA,203.77,20.377000000000002
2017-07-30 01:00:00,ETHUSD,SHORT,100,ARCA,202.67,20.267
2017-07-30 02:00:00,ETHUSD,LONG,100,ARCA,200.42,20.042
2017-07-30 03:00:00,ETHUSD,SHORT,100,ARCA,202.32,20.232
2017-07-30 04:00:00,ETHUSD,LONG,100,ARCA,202.37,20.237000000000002
2017-07-30 05:00:00,ETHUSD,SHORT,100,ARCA,198.43,19.843000000000004
2017-07-30 06:00:00,ETHUSD,LONG,100,ARCA,195.09,19.509
2017-07-30 07:00:00,ETHUSD,SHORT,100,ARCA,195.73,19.573
2017-07-30 08:00:00,ETHUSD,LONG,100,ARCA,195.5,19.55
2017-07-30 09:00:00,ETHUSD,SHORT,100,ARCA,197.74,19.774
2017-07-30 10:00:00,ETHUSD,LONG,100,ARCA,197.22,19.722
2017-07-30 11:00:00,ETHUSD,SHORT,100,ARCA,200.89,20.089
2017-07-30 12:00:00,ETHUSD,LONG,100,ARCA,198.87,19.887
2017-07-30 13:00:00,ETHUSD,SHORT,100,ARCA,198.99,19.899
2017-07-30 14:00:00,ETHUSD,LONG,100,ARCA,198.57,19.857
2017-07-30 15:00:00,ETHUSD,SHORT,100,ARCA,197.49,19.749000000000002
2017-07-30 16:00:00,ETHUSD,LONG,100,ARCA,197.19,19.719
2017-07-30 17:00:00,ETHUSD,SHORT,100,ARCA,196.53,19.653000000000002
2017-07-30 18:00:00,ETHUSD,LONG,100,ARCA,200.32,20.032
2017-07-30 19:00:00,ETHUSD,SHORT,100,ARCA,198.02,19.802000000000003
2017-07-30 20:00:00,ETHUSD,LONG,100,ARCA,196.94,19.694000000000003
2017-07-30 21:00:00,ETHUSD,SHORT,100,ARCA,196.0,19.6
2017-07-30 22:00:00,ETHUSD,LONG,100,ARCA,195.23,19.523
2017-07-30 23:00:00,ETHUSD,SHORT,100,ARCA,195.31,19.531000000000002
2017-07-31 00:00:00,ETHUSD,LONG,100,ARCA,192.75,19.275000000000002
2017-07-31 03:00:00,ETHUSD,SHORT,100,ARCA,195.0,19.5
2017-07-31 04:00:00,ETHUSD,LONG,100,ARCA,194.99,19.499000000000002
2017-07-31 05:00:00,ETHUSD,SHORT,100,ARCA,194.76,19.476
2017-07-31 06:00:00,ETHUSD,LONG,100,ARCA,196.5,19.650000000000002
2017-07-31 07:00:00,ETHUSD,SHORT,100,ARCA,194.77,19.477000000000004
2017-07-31 08:00:00,ETHUSD,LONG,100,ARCA,193.87,19.387
2017-07-31 09:00:00,ETHUSD,SHORT,100,ARCA,194.08,19.408
2017-07-31 10:00:00,ETHUSD,LONG,100,ARCA,192.95,19.295
2017-07-31 14:00:00,ETHUSD,SHORT,100,ARCA,192.13,19.213
2017-07-31 15:00:00,ETHUSD,LONG,100,ARCA,194.07,19.407
2017-07-31 16:00:00,ETHUSD,SHORT,100,ARCA,196.6,19.66
2017-07-31 17:00:00,ETHUSD,LONG,100,ARCA,196.79,19.679000000000002
2017-07-31 18:00:00,ETHUSD,SHORT,100,ARCA,200.47,20.047
2017-07-31 19:00:00,ETHUSD,LONG,100,ARCA,197.6,19.76
2017-07-31 20:00:00,ETHUSD,SHORT,100,ARCA,199.52,19.952
2017-07-31 21:00:00,ETHUSD,LONG,100,ARCA,199.36,19.936000000000003
2017-07-31 22:00:00,ETHUSD,SHORT,100,ARCA,199.07,19.907
2017-07-31 23:00:00,ETHUSD,LONG,100,ARCA,200.81,20.081000000000003
2017-08-01 00:00:00,ETHUSD,SHORT,100,ARCA,205.22,20.522000000000002
2017-08-01 01:00:00,ETHUSD,LONG,100,ARCA,207.0,20.700000000000003
2017-08-01 02:00:00,ETHUSD,SHORT,100,ARCA,206.08,20.608000000000004
2017-08-01 03:00:00,ETHUSD,LONG,100,ARCA,208.59,20.859
2017-08-01 04:00:00,ETHUSD,SHORT,100,ARCA,214.08,21.408
2017-08-01 05:00:00,ETHUSD,LONG,100,ARCA,218.62,21.862000000000002
2017-08-01 06:00:00,ETHUSD,SHORT,100,ARCA,220.77,22.077
2017-08-01 07:00:00,ETHUSD,LONG,100,ARCA,213.62,21.362000000000002
2017-08-01 08:00:00,ETHUSD,SHORT,100,ARCA,214.34,21.434
2017-08-01 09:00:00,ETHUSD,LONG,100,ARCA,215.02,21.502000000000002
2017-08-01 10:00:00,ETHUSD,SHORT,100,ARCA,212.35,21.235
2017-08-01 11:00:00,ETHUSD,LONG,100,ARCA,208.45,20.845
2017-08-01 12:00:00,ETHUSD,SHORT,100,ARCA,217.99,21.799000000000003
2017-08-01 13:00:00,ETHUSD,LONG,100,ARCA,215.7,21.57
2017-08-01 14:00:00,ETHUSD,SHORT,100,ARCA,219.41,21.941000000000003
2017-08-01 15:00:00,ETHUSD,LONG,100,ARCA,215.91,21.591
2017-08-01 16:00:00,ETHUSD,SHORT,100,ARCA,220.19,22.019000000000002
2017-08-01 17:00:00,ETHUSD,LONG,100,ARCA,220.71,22.071
2017-08-01 18:00:00,ETHUSD,SHORT,100,ARCA,226.94,22.694000000000003
2017-08-01 19:00:00,ETHUSD,LONG,100,ARCA,228.53,22.853
2017-08-01 20:00:00,ETHUSD,SHORT,100,ARCA,230.23,23.023
2017-08-01 21:00:00,ETHUSD,LONG,100,ARCA,225.63,22.563000000000002
2017-08-01 22:00:00,ETHUSD,SHORT,100,ARCA,224.14,22.414
2017-08-01 23:00:00,ETHUSD,LONG,100,ARCA,225.97,22.597
2017-08-02 00:00:00,ETHUSD,SHORT,100,ARCA,225.36,22.536
2017-08-02 01:00:00,ETHUSD,LONG,100,ARCA,223.4,22.340000000000003
2017-08-02 02:00:00,ETHUSD,SHORT,100,ARCA,226.47,22.647000000000002
2017-08-02 03:00:00,ETHUSD,LONG,100,ARCA,225.93,22.593000000000004
2017-08-02 04:00:00,ETHUSD,SHORT,100,ARCA,225.22,22.522000000000002
2017-08-02 05:00:00,ETHUSD,LONG,100,ARCA,225.4,22.540000000000003
2017-08-02 06:00:00,ETHUSD,SHORT,100,ARCA,223.46,22.346000000000004
2017-08-02 07:00:00,ETHUSD,LONG,100,ARCA,221.4,22.14
2017-08-02 08:00:00,ETHUSD,SHORT,100,ARCA,223.77,22.377000000000002
2017-08-02 09:00:00,ETHUSD,LONG,100,ARCA,223.3,22.330000000000002
2017-08-02 10:00:00,ETHUSD,SHORT,100,ARCA,219.59,21.959000000000003
2017-08-02 11:00:00,ETHUSD,LONG,100,ARCA,221.31,22.131
2017-08-02 12:00:00,ETHUSD,SHORT,100,ARCA,217.9,21.790000000000003
2017-08-02 13:00:00,ETHUSD,LONG,100,ARCA,218.55,21.855000000000004
2017-08-02 14:00:00,ETHUSD,SHORT,100,ARCA,217.44,21.744
2017-08-02 15:00:00,ETHUSD,LONG,100,ARCA,218.63,21.863
2017-08-02 16:00:00,ETHUSD,SHORT,100,ARCA,221.54,22.154
2017-08-02 17:00:00,ETHUSD,LONG,100,ARCA,222.22,22.222
2017-08-02 18:00:00,ETHUSD,SHORT,100,ARCA,220.91,22.091
2017-08-02 19:00:00,ETHUSD,LONG,100,ARCA,219.02,21.902
2017-08-02 20:00:00,ETHUSD,SHORT,100,ARCA,216.96,21.696
2017-08-02 21:00:00,ETHUSD,LONG,100,ARCA,216.24,21.624000000000002
2017-08-02 22:00:00,ETHUSD,SHORT,100,ARCA,218.31,21.831000000000003
2017-08-02 23:00:00,ETHUSD,LONG,100,ARCA,218.0,21.8
2017-08-03 00:00:00,ETHUSD,SHORT,100,ARCA,219.22,21.922
2017-08-03 01:00:00,ETHUSD,LONG,100,ARCA,218.56,21.856
2017-08-03 02:00:00,ETHUSD,SHORT,100,ARCA,218.39,21.839
2017-08-03 03:00:00,ETHUSD,LONG,100,ARCA,218.4,21.840000000000003
2017-08-03 04:00:00,ETHUSD,SHORT,100,ARCA,218.6,21.86
2017-08-03 05:00:00,ETHUSD,LONG,100,ARCA,220.2,22.02
2017-08-03 06:00:00,ETHUSD,SHORT,100,ARCA,220.44,22.044
2017-08-03 07:00:00,ETHUSD,LONG,100,ARCA,223.5,22.35
2017-08-03 08:00:00,ETHUSD,SHORT,100,ARCA,222.97,22.297
2017-08-03 09:00:00,ETHUSD,LONG,100,ARCA,223.77,22.377000000000002
2017-08-03 10:00:00,ETHUSD,SHORT,100,ARCA,224.46,22.446
2017-08-03 11:00:00,ETHUSD,LONG,100,ARCA,226.45,22.645
2017-08-03 12:00:00,ETHUSD,SHORT,100,ARCA,227.6,22.76
2017-08-03 13:00:00,ETHUSD,LONG,100,ARCA,224.51,22.451
2017-08-03 14:00:00,ETHUSD,SHORT,100,ARCA,224.6,22.46
2017-08-03 15:00:00,ETHUSD,LONG,100,ARCA,225.07,22.507
2017-08-03 16:00:00,ETHUSD,SHORT,100,ARCA,224.94,22.494
2017-08-03 17:00:00,ETHUSD,LONG,100,ARCA,222.59,22.259
2017-08-03 18:00:00,ETHUSD,SHORT,100,ARCA,224.03,22.403000000000002
2017-08-03 19:00:00,ETHUSD,LONG,100,ARCA,224.99,22.499000000000002
2017-08-03 20:00:00,ETHUSD,SHORT,100,ARCA,224.62,22.462000000000003
2017-08-03 21:00:00,ETHUSD,LONG,100,ARCA,223.93,22.393
2017-08-03 22:00:00,ETHUSD,SHORT,100,ARCA,225.0,22.5
2017-08-03 23:00:00,ETHUSD,LONG,100,ARCA,224.79,22.479
2017-08-04 00:00:00,ETHUSD,SHORT,100,ARCA,224.95,22.495
2017-08-04 01:00:00,ETHUSD,LONG,100,ARCA,227.6,22.76
2017-08-04 02:00:00,ETHUSD,SHORT,100,ARCA,225.52,22.552000000000003
2017-08-04 03:00:00,ETHUSD,LONG,100,ARCA,224.48,22.448
2017-08-04 04:00:00,ETHUSD,SHORT,100,ARCA,225.0,22.5
2017-08-04 05:00:00,ETHUSD,LONG,100,ARCA,224.49,22.449
2017-08-04 06:00:00,ETHUSD,SHORT,100,ARCA,224.43,22.443
2017-08-04 07:00:00,ETHUSD,LONG,100,ARCA,225.48,22.548000000000002
2017-08-04 08:00:00,ETHUSD,SHORT,100,ARCA,224.4,22.44
2017-08-04 09:00:00,ETHUSD,LONG,100,ARCA,223.8,22.380000000000003
2017-08-04 10:00:00,ETHUSD,SHORT,100,ARCA,223.3,22.330000000000002
2017-08-04 11:00:00,ETHUSD,LONG,100,ARCA,222.41,22.241
2017-08-04 12:00:00,ETHUSD,SHORT,100,ARCA,221.78,22.178
2017-08-04 13:00:00,ETHUSD,LONG,100,ARCA,222.53,22.253
2017-08-04 14:00:00,ETHUSD,SHORT,100,ARCA,222.87,22.287000000000003
2017-08-04 15:00:00,ETHUSD,LONG,100,ARCA,222.46,22.246000000000002
2017-08-04 16:00:00,ETHUSD,SHORT,100,ARCA,221.55,22.155
2017-08-04 17:00:00,ETHUSD,LONG,100,ARCA,220.99,22.099000000000004
